time,temperature_2m,relativehumidity_2m,rain,snowfall,cloudcover,windspeed_10m
2020-04-07T09:00:00Z,53.4,49,0,0,20,5.2
2020-04-07T10:00:00Z,57,39,0,0,22,5
2020-04-07T11:00:00Z,57.1,42,0,0,19,5
2020-04-07T12:00:00Z,58.9,37,0,0,28,7.9
2020-04-07T13:00:00Z,60.3,36,0,0,28,10.9
2020-04-07T14:00:00Z,61.4,37,0,0,53,11.8
2020-04-07T15:00:00Z,61.4,41,0,0,63,11.5
2020-04-07T16:00:00Z,60.7,44,0,0,70,13.7
2020-04-07T17:00:00Z,58.8,43,0,0,2,12.8
2020-04-07T18:00:00Z,57.5,44,0,0,4,12.2
2020-04-07T19:00:00Z,55.4,51,0,0,2,12.1
2020-04-07T20:00:00Z,55.1,58,0,0,25,11.2
2020-04-07T21:00:00Z,55.1,64,0.004,0,48,9.8
2020-04-07T22:00:00Z,54.5,70,0,0,70,9.8
2020-04-07T23:00:00Z,54.7,75,0,0,72,11.5
2020-04-08T00:00:00Z,53.3,80,0.02,0,69,9.4
2020-04-08T01:00:00Z,53.4,83,0,0,77,7.3
2020-04-08T02:00:00Z,52.6,83,0.028,0,86,8.9
2020-04-08T03:00:00Z,51.5,87,0.055,0,98,9.7
2020-04-08T04:00:00Z,51.3,91,0.059,0,100,8.9
2020-04-08T05:00:00Z,52.9,89,0.055,0,100,6.5
2020-04-08T06:00:00Z,52.6,90,0.028,0,100,7.4
2020-04-08T07:00:00Z,52.8,88,0,0,26,7.1
2020-04-08T08:00:00Z,53.1,87,0,0,49,10.9
2020-04-08T09:00:00Z,52.4,86,0,0,29,10.9
2020-04-08T10:00:00Z,54.6,68,0,0,35,9.4
2020-04-08T11:00:00Z,56,64,0,0,71,9.8
2020-04-08T12:00:00Z,57.7,59,0,0,89,11.9
2020-04-08T13:00:00Z,57.6,61,0,0,100,11.1
2020-04-08T14:00:00Z,57.2,64,0,0,100,8.8
2020-04-08T15:00:00Z,64.5,47,0,0,68,7.7
2020-04-08T16:00:00Z,64.7,44,0,0,25,6.5
2020-04-08T17:00:00Z,60.6,54,0,0,8,3.6
2020-04-08T18:00:00Z,59.1,59,0,0,7,4.3
2020-04-08T19:00:00Z,55.9,69,0,0,0,8.2
2020-04-08T20:00:00Z,52.4,75,0,0,1,8.9
2020-04-08T21:00:00Z,50.3,78,0,0,1,10
2020-04-08T22:00:00Z,48.2,85,0,0,1,9.9
2020-04-08T23:00:00Z,48.3,84,0,0,4,10.3
2020-04-09T00:00:00Z,47.7,85,0,0,5,11.2
2020-04-09T01:00:00Z,47.4,85,0,0,3,9.9
2020-04-09T02:00:00Z,47.1,85,0,0,17,10
2020-04-09T03:00:00Z,47,86,0,0,33,9.4
2020-04-09T04:00:00Z,47,89,0,0,39,8.7
2020-04-09T05:00:00Z,48.8,86,0,0,79,8.2
2020-04-09T06:00:00Z,48.8,84,0.016,0,100,11.7
2020-04-09T07:00:00Z,49.6,83,0.012,0,98,14.4
2020-04-09T08:00:00Z,49.8,83,0.02,0,97,17.1
2020-04-09T09:00:00Z,51.2,83,0.024,0,74,15.4
2020-04-09T10:00:00Z,54.2,79,0.094,0,100,17.8
2020-04-09T11:00:00Z,56.2,77,0.169,0,100,17.7
2020-04-09T12:00:00Z,59.8,79,0.024,0,100,20.7
2020-04-09T13:00:00Z,56,78,0.035,0,56,19
2020-04-09T14:00:00Z,55.1,58,0.087,0,76,39.3
2020-04-09T15:00:00Z,55.5,51,0.004,0,32,22.2
2020-04-09T16:00:00Z,55,45,0,0,1,24.7
2020-04-09T17:00:00Z,52.4,45,0,0,18,27.1
2020-04-09T18:00:00Z,51.7,42,0,0,10,22.1
2020-04-09T19:00:00Z,50.5,44,0,0,0,17.9
2020-04-09T20:00:00Z,49.6,46,0,0,0,14.7
2020-04-09T21:00:00Z,48.5,50,0,0,0,13.7
2020-04-09T22:00:00Z,46.6,55,0,0,25,15.7
2020-04-09T23:00:00Z,46.3,56,0,0,46,19.7
2020-04-10T00:00:00Z,45.2,59,0,0,48,21
2020-04-10T01:00:00Z,44.5,62,0,0,34,21.6
2020-04-10T02:00:00Z,43.2,63,0.024,0,81,23.1
2020-04-10T03:00:00Z,42.6,73,0,0,39,22.4
2020-04-10T04:00:00Z,41.5,71,0,0,2,21.6
2020-04-10T05:00:00Z,41.4,71,0,0,14,24.8
2020-04-10T06:00:00Z,41.6,68,0,0,0,21.4
2020-04-10T07:00:00Z,42.5,61,0,0,1,24.7
2020-04-10T08:00:00Z,43.7,55,0,0,20,31.8
2020-04-10T09:00:00Z,44.4,52,0.004,0,23,34
2020-04-10T10:00:00Z,45.4,49,0.004,0,28,34.4
2020-04-10T11:00:00Z,46.1,46,0,0,29,31.3
2020-04-10T12:00:00Z,46.7,46,0,0,25,30.2
2020-04-10T13:00:00Z,47.2,47,0,0,65,30
2020-04-10T14:00:00Z,47.2,46,0.016,0,83,34
2020-04-10T15:00:00Z,46.5,49,0,0,78,36.5
2020-04-10T16:00:00Z,46.7,51,0,0,63,36.2
2020-04-10T17:00:00Z,46,51,0,0,47,28.7
2020-04-10T18:00:00Z,45.9,52,0,0,21,27.9
2020-04-10T19:00:00Z,45.6,55,0,0,0,26.6
2020-04-10T20:00:00Z,45.5,55,0,0,0,24.4
2020-04-10T21:00:00Z,45.5,54,0,0,0,22.9
2020-04-10T22:00:00Z,44.7,56,0,0,0,21.9
2020-04-10T23:00:00Z,44.6,57,0,0,0,21.5
2020-04-11T00:00:00Z,43.6,57,0,0,0,21.2
2020-04-11T01:00:00Z,43.1,56,0,0,0,20.7
2020-04-11T02:00:00Z,42.5,56,0,0,0,19.1
2020-04-11T03:00:00Z,41.6,57,0,0,0,16.9
2020-04-11T04:00:00Z,40.4,58,0,0,0,17.6
2020-04-11T05:00:00Z,40.4,58,0,0,0,18.3
2020-04-11T06:00:00Z,40.1,57,0,0,0,17.2
2020-04-11T07:00:00Z,41.3,50,0,0,0,17.3
2020-04-11T08:00:00Z,42.5,47,0,0,0,21
2020-04-11T09:00:00Z,44.2,46,0,0,4,21.5
2020-04-11T10:00:00Z,47.6,37,0,0,51,23.8
2020-04-11T11:00:00Z,48.7,35,0,0,49,23.7
2020-04-11T12:00:00Z,50.6,33,0,0,54,23.5
2020-04-11T13:00:00Z,51.8,32,0,0,55,23.3
2020-04-11T14:00:00Z,52.9,32,0,0,53,23.7
2020-04-11T15:00:00Z,53.8,32,0,0,56,24.3
2020-04-11T16:00:00Z,54.2,32,0,0,58,23.3
2020-04-11T17:00:00Z,53.5,33,0,0,26,17.5
2020-04-11T18:00:00Z,53.2,32,0,0,0,11.9
2020-04-11T19:00:00Z,52.7,33,0,0,0,11.4
2020-04-11T20:00:00Z,51.2,37,0,0,0,12.1
2020-04-11T21:00:00Z,48.8,45,0,0,4,9.8
2020-04-11T22:00:00Z,46,53,0,0,3,8
2020-04-11T23:00:00Z,46.1,55,0,0,0,7.2
2020-04-12T00:00:00Z,45.2,60,0,0,0,6.6
2020-04-12T01:00:00Z,43.4,66,0,0,0,6.3
2020-04-12T02:00:00Z,43.4,70,0,0,0,7.4
2020-04-12T03:00:00Z,41.9,73,0,0,0,4.1
2020-04-12T04:00:00Z,41.1,75,0,0,0,7.6
2020-04-12T05:00:00Z,42,78,0,0,0,7.3
2020-04-12T06:00:00Z,41.2,77,0,0,22,9.7
2020-04-12T07:00:00Z,43.7,72,0,0,9,9.6
2020-04-12T08:00:00Z,47.8,60,0,0,30,8.4
2020-04-12T09:00:00Z,51.7,54,0,0,38,9.4
2020-04-12T10:00:00Z,55.7,49,0,0,79,11.2
2020-04-12T11:00:00Z,56.1,51,0,0,66,13
2020-04-12T12:00:00Z,56.1,52,0,0,55,13.5
2020-04-12T13:00:00Z,57,52,0,0,39,13.9
2020-04-12T14:00:00Z,58.4,49,0,0,16,12.4
2020-04-12T15:00:00Z,59.6,49,0,0,16,11.3
2020-04-12T16:00:00Z,60.3,50,0,0,43,11.4
2020-04-12T17:00:00Z,60,57,0,0,70,13.2
2020-04-12T18:00:00Z,59.9,51,0,0,62,19
2020-04-12T19:00:00Z,59.2,52,0,0,45,19.4
2020-04-12T20:00:00Z,58.6,54,0,0,92,17.3
2020-04-12T21:00:00Z,58.1,59,0,0,89,17.1
2020-04-12T22:00:00Z,57.4,71,0,0,95,20.9
2020-04-12T23:00:00Z,57.8,70,0,0,81,21.3
2020-04-13T00:00:00Z,56.8,78,0.008,0,91,22.2
2020-04-13T01:00:00Z,56,81,0.031,0,90,23.9
2020-04-13T02:00:00Z,56.4,82,0.075,0,91,23.3
2020-04-13T03:00:00Z,56.3,84,0.075,0,95,22.7
2020-04-13T04:00:00Z,55.5,87,0.067,0,96,22.1
2020-04-13T05:00:00Z,56.2,87,0.075,0,100,23.9
2020-04-13T06:00:00Z,56.5,87,0.142,0,100,27.2
2020-04-13T07:00:00Z,57.1,88,0.173,0,100,33.7
2020-04-13T08:00:00Z,58.2,88,0.13,0,100,37.3
2020-04-13T09:00:00Z,59.2,86,0.122,0,100,41.8
2020-04-13T10:00:00Z,60.2,85,0.15,0,100,43.3
2020-04-13T11:00:00Z,61.2,84,0.043,0,100,39.3
2020-04-13T12:00:00Z,61.4,85,0.094,0,100,38.2
2020-04-13T13:00:00Z,61.4,85,0.217,0,100,36.4
2020-04-13T14:00:00Z,61.4,85,0.264,0,100,38.7
2020-04-13T15:00:00Z,63,86,0.098,0,91,35.4
2020-04-13T16:00:00Z,62.5,89,0.016,0,100,28.9
2020-04-13T17:00:00Z,66.6,75,0.008,0,65,18.5
2020-04-13T18:00:00Z,66.2,75,0,0,24,18.7
2020-04-13T19:00:00Z,64.5,77,0,0,5,17
2020-04-13T20:00:00Z,62.6,78,0,0,0,16.3
2020-04-13T21:00:00Z,61.3,73,0,0,1,21.3
2020-04-13T22:00:00Z,59.3,64,0,0,0,23.5
2020-04-13T23:00:00Z,57.9,60,0,0,0,20.9
2020-04-14T00:00:00Z,54.5,58,0,0,0,20
2020-04-14T01:00:00Z,53.1,58,0,0,7,19.5
2020-04-14T02:00:00Z,51.8,58,0,0,8,20.2
2020-04-14T03:00:00Z,50.4,59,0,0,22,19.7
2020-04-14T04:00:00Z,48.3,60,0,0,9,19.4
2020-04-14T05:00:00Z,48,56,0,0,1,18.4
2020-04-14T06:00:00Z,48,55,0,0,7,16.1
2020-04-14T07:00:00Z,48.6,51,0,0,25,12.6
2020-04-14T08:00:00Z,48.9,49,0,0,31,14.8
2020-04-14T09:00:00Z,49.7,46,0,0,62,12.5
2020-04-14T10:00:00Z,51.5,42,0,0,68,12.2
2020-04-14T11:00:00Z,52.5,40,0,0,61,9.2
2020-04-14T12:00:00Z,53.9,38,0,0,27,6
2020-04-14T13:00:00Z,54.2,39,0,0,36,6.5
2020-04-14T14:00:00Z,54.6,39,0,0,47,6.3
2020-04-14T15:00:00Z,55.2,39,0,0,14,5.4
2020-04-14T16:00:00Z,55.7,38,0,0,32,4.8
2020-04-14T17:00:00Z,54.2,46,0,0,67,7.6
2020-04-14T18:00:00Z,54.2,42,0,0,69,9.6
2020-04-14T19:00:00Z,53.3,47,0,0,85,11.2
2020-04-14T20:00:00Z,52.6,51,0,0,90,12.2
2020-04-14T21:00:00Z,52.2,55,0,0,98,11.4
2020-04-14T22:00:00Z,50.5,60,0,0,92,8.9
2020-04-14T23:00:00Z,50.4,56,0,0,76,10.5
2020-04-15T00:00:00Z,49.3,57,0.004,0,92,13.7
2020-04-15T01:00:00Z,47.5,60,0.016,0,77,14.7
2020-04-15T02:00:00Z,45.5,66,0.008,0,100,14.3
2020-04-15T03:00:00Z,44.3,70,0.016,0,100,13.3
2020-04-15T04:00:00Z,43.4,75,0.016,0,83,13
2020-04-15T05:00:00Z,42.7,71,0.012,0,89,11.5
2020-04-15T06:00:00Z,42.3,68,0,0,87,12.8
2020-04-15T07:00:00Z,42.5,59,0,0,86,13.7
2020-04-15T08:00:00Z,42.5,55,0,0,74,14.4
2020-04-15T09:00:00Z,43.3,54,0,0,35,13.4
2020-04-15T10:00:00Z,46.2,44,0,0,13,11.5
2020-04-15T11:00:00Z,47.6,38,0,0,38,14.3
2020-04-15T12:00:00Z,49.2,35,0,0,49,15.6
2020-04-15T13:00:00Z,49.9,35,0,0,60,18.4
2020-04-15T14:00:00Z,50.7,34,0,0,60,21.3
2020-04-15T15:00:00Z,51.2,33,0,0,57,21.7
2020-04-15T16:00:00Z,51.5,32,0,0,39,16.9
2020-04-15T17:00:00Z,50.8,30,0,0,28,12.6
2020-04-15T18:00:00Z,50.9,28,0,0,3,7.7
2020-04-15T19:00:00Z,50.7,32,0,0,0,10.2
2020-04-15T20:00:00Z,49.6,38,0,0,0,11
2020-04-15T21:00:00Z,48.2,42,0,0,0,12.2
2020-04-15T22:00:00Z,46.1,50,0,0,2,13.4
2020-04-15T23:00:00Z,45.6,51,0,0,3,15.6
2020-04-16T00:00:00Z,45.5,49,0,0,19,17.3
2020-04-16T01:00:00Z,45.2,49,0,0,47,17.9
2020-04-16T02:00:00Z,45.5,49,0,0,53,18.7
2020-04-16T03:00:00Z,44.9,55,0,0,50,17.4
2020-04-16T04:00:00Z,44.8,60,0,0,20,14.8
2020-04-16T05:00:00Z,44,60,0,0,6,15.4
2020-04-16T06:00:00Z,43,64,0,0,1,14.3
2020-04-16T07:00:00Z,42.7,62,0,0,3,18.6
2020-04-16T08:00:00Z,43,59,0,0,20,18.3
2020-04-16T09:00:00Z,43.7,52,0,0,18,18.4
2020-04-16T10:00:00Z,45.4,44,0,0,23,19.9
2020-04-16T11:00:00Z,45.7,41,0,0,27,22.2
2020-04-16T12:00:00Z,46.7,36,0,0,55,25
2020-04-16T13:00:00Z,46.8,34,0,0,40,25.6
2020-04-16T14:00:00Z,47,33,0,0,38,25
2020-04-16T15:00:00Z,47.4,33,0,0,35,22.9
2020-04-16T16:00:00Z,47.4,34,0,0,41,22.5
2020-04-16T17:00:00Z,46.7,35,0.004,0,35,16.9
2020-04-16T18:00:00Z,46,38,0,0,13,15.5
2020-04-16T19:00:00Z,45.1,43,0,0,19,18
2020-04-16T20:00:00Z,44,48,0,0,0,17.7
2020-04-16T21:00:00Z,43.3,50,0,0,0,17.5
2020-04-16T22:00:00Z,41.2,55,0,0,0,15.4
2020-04-16T23:00:00Z,40.6,57,0,0,0,13.2
2020-04-17T00:00:00Z,39.7,59,0,0,0,10.3
2020-04-17T01:00:00Z,38.9,63,0,0,0,8.7
2020-04-17T02:00:00Z,38,65,0,0,1,9.7
2020-04-17T03:00:00Z,37.4,66,0,0,1,9.7
2020-04-17T04:00:00Z,37.4,65,0,0,0,10.5
2020-04-17T05:00:00Z,37.2,69,0,0,0,11.2
2020-04-17T06:00:00Z,36.7,68,0,0,10,11.5
2020-04-17T07:00:00Z,38.4,60,0,0,25,12.1
2020-04-17T08:00:00Z,40.5,52,0,0,0,12.6
2020-04-17T09:00:00Z,42.4,47,0,0,0,14.8
2020-04-17T10:00:00Z,45.6,38,0,0,78,15.8
2020-04-17T11:00:00Z,46.8,36,0,0,35,15.2
2020-04-17T12:00:00Z,47.9,36,0,0,61,15.4
2020-04-17T13:00:00Z,48.5,36,0,0,89,17.5
2020-04-17T14:00:00Z,48.3,39,0,0,90,19.8
2020-04-17T15:00:00Z,47.7,44,0,0,100,17.4
2020-04-17T16:00:00Z,46.6,50,0.004,0,100,15.3
2020-04-17T17:00:00Z,46,59,0.012,0,100,7.2
2020-04-17T18:00:00Z,45.6,62,0.012,0,100,1.8
2020-04-17T19:00:00Z,44.7,70,0.008,0,100,3.8
2020-04-17T20:00:00Z,44.4,71,0.012,0,100,5.8
2020-04-17T21:00:00Z,44.4,75,0.016,0,91,6.5
2020-04-17T22:00:00Z,43.4,80,0.035,0,100,5.4
2020-04-17T23:00:00Z,43.5,82,0.047,0,100,7.6
2020-04-18T00:00:00Z,42.7,86,0.043,0,100,10.1
2020-04-18T01:00:00Z,42.3,88,0.031,0,100,10.1
2020-04-18T02:00:00Z,42.2,89,0.039,0,100,9.7
2020-04-18T03:00:00Z,42.2,90,0.039,0,100,8.2
2020-04-18T04:00:00Z,42.7,91,0.039,0,100,8.4
2020-04-18T05:00:00Z,44.2,90,0.028,0,100,6.7
2020-04-18T06:00:00Z,44.1,90,0.016,0,100,7.6
2020-04-18T07:00:00Z,44.3,90,0.012,0,100,9.3
2020-04-18T08:00:00Z,44.1,90,0.012,0,100,10.8
2020-04-18T09:00:00Z,43.4,89,0.016,0,100,12.7
2020-04-18T10:00:00Z,43.2,89,0.028,0,100,13.3
2020-04-18T11:00:00Z,42.6,88,0.028,0,100,14.4
2020-04-18T12:00:00Z,43.1,85,0.02,0,100,17
2020-04-18T13:00:00Z,42.5,80,0.016,0,100,20.6
2020-04-18T14:00:00Z,43.6,75,0,0,96,22.3
2020-04-18T15:00:00Z,44.3,72,0,0,82,22.1
2020-04-18T16:00:00Z,45.1,66,0,0,68,21.8
2020-04-18T17:00:00Z,46.1,61,0,0,45,17.7
2020-04-18T18:00:00Z,46.4,58,0,0,0,13.6
2020-04-18T19:00:00Z,46.3,58,0,0,0,11.8
2020-04-18T20:00:00Z,45.2,62,0,0,0,10.8
2020-04-18T21:00:00Z,43.9,65,0,0,0,10.4
2020-04-18T22:00:00Z,41.5,70,0,0,0,10.6
2020-04-18T23:00:00Z,42.2,68,0,0,0,10.5
2020-04-19T00:00:00Z,41.6,72,0,0,0,11.5
2020-04-19T01:00:00Z,41.3,74,0,0,0,12.5
2020-04-19T02:00:00Z,40.8,73,0,0,0,12.3
2020-04-19T03:00:00Z,40,74,0,0,0,11.9
2020-04-19T04:00:00Z,39,76,0,0,0,12.2
2020-04-19T05:00:00Z,37.5,82,0,0,0,11.6
2020-04-19T06:00:00Z,37.5,79,0,0,0,13.5
2020-04-19T07:00:00Z,40.6,72,0,0,0,14.8
2020-04-19T08:00:00Z,44.4,63,0,0,2,16.7
2020-04-19T09:00:00Z,48.3,56,0,0,0,17.2
2020-04-19T10:00:00Z,53.5,47,0,0,0,19.1
2020-04-19T11:00:00Z,54.9,44,0,0,0,21.3
2020-04-19T12:00:00Z,56.6,42,0,0,15,21.7
2020-04-19T13:00:00Z,57.8,40,0,0,0,22.7
2020-04-19T14:00:00Z,58.9,37,0,0,32,23
2020-04-19T15:00:00Z,59.2,36,0,0,43,23.2
2020-04-19T16:00:00Z,58.9,37,0,0,79,22.1
2020-04-19T17:00:00Z,58.2,39,0,0,89,16.6
2020-04-19T18:00:00Z,57.6,39,0,0,90,16.5
2020-04-19T19:00:00Z,56.5,41,0,0,84,16.8
2020-04-19T20:00:00Z,55.9,43,0,0,83,16.6
2020-04-19T21:00:00Z,55.2,46,0,0,28,14.5
2020-04-19T22:00:00Z,54,53,0,0,69,15.1
2020-04-19T23:00:00Z,53.2,56,0,0,46,13.8
2020-04-20T00:00:00Z,52.1,60,0,0,71,12.1
2020-04-20T01:00:00Z,52.4,63,0,0,80,10.4
2020-04-20T02:00:00Z,51.9,64,0,0,82,9.4
2020-04-20T03:00:00Z,51.7,65,0,0,78,11.6
2020-04-20T04:00:00Z,50.7,67,0,0,76,13.4
2020-04-20T05:00:00Z,51,60,0,0,88,8
2020-04-20T06:00:00Z,50.6,61,0,0,74,10.9
2020-04-20T07:00:00Z,50.4,60,0,0,84,11.9
2020-04-20T08:00:00Z,49.7,60,0,0,80,17.2
2020-04-20T09:00:00Z,49.7,59,0,0,90,16.1
2020-04-20T10:00:00Z,50.3,54,0,0,90,15.5
2020-04-20T11:00:00Z,50,53,0,0,89,15.8
2020-04-20T12:00:00Z,51.1,48,0,0,87,13.4
2020-04-20T13:00:00Z,51.6,46,0,0,80,12.4
2020-04-20T14:00:00Z,53.1,43,0,0,60,10.2
2020-04-20T15:00:00Z,53.5,43,0,0,31,7.8
2020-04-20T16:00:00Z,53.6,42,0,0,30,5.8
2020-04-20T17:00:00Z,52.5,47,0,0,30,1.9
2020-04-20T18:00:00Z,54.7,27,0,0,25,2.9
2020-04-20T19:00:00Z,53.8,41,0,0,12,4.7
2020-04-20T20:00:00Z,52,46,0,0,2,6.6
2020-04-20T21:00:00Z,50.5,49,0,0,0,8.2
2020-04-20T22:00:00Z,47.9,56,0,0,0,9.6
2020-04-20T23:00:00Z,46.4,61,0,0,0,10.9
2020-04-21T00:00:00Z,45.2,66,0,0,1,12.6
2020-04-21T01:00:00Z,44.6,70,0,0,2,13.6
2020-04-21T02:00:00Z,44.1,71,0,0,5,13.9
2020-04-21T03:00:00Z,43.4,73,0,0,11,12.4
2020-04-21T04:00:00Z,43.4,78,0,0,16,13.3
2020-04-21T05:00:00Z,45.3,81,0,0,22,10.9
2020-04-21T06:00:00Z,46.3,82,0,0,8,12.6
2020-04-21T07:00:00Z,48.5,82,0,0,8,13
2020-04-21T08:00:00Z,50.1,78,0,0,32,18.8
2020-04-21T09:00:00Z,52.1,74,0,0,88,23.6
2020-04-21T10:00:00Z,55.7,63,0,0,100,25.7
2020-04-21T11:00:00Z,56.9,60,0,0,96,24.3
2020-04-21T12:00:00Z,56.2,64,0.071,0,100,19.7
2020-04-21T13:00:00Z,55.1,75,0.063,0,89,18.6
2020-04-21T14:00:00Z,52.9,76,0.209,0,86,21.8
2020-04-21T15:00:00Z,55.1,69,0.031,0,77,15.8
2020-04-21T16:00:00Z,52,73,0,0,28,12.6
2020-04-21T17:00:00Z,51.9,55,0.008,0,35,22.3
2020-04-21T18:00:00Z,50.9,51,0,0,28,24.4
2020-04-21T19:00:00Z,48.4,53,0,0,33,23.1
2020-04-21T20:00:00Z,47.3,53,0,0,7,21.1
2020-04-21T21:00:00Z,45.3,55,0,0,0,20.1
2020-04-21T22:00:00Z,43.3,56,0,0,0,20.1
2020-04-21T23:00:00Z,42.8,55,0,0,0,20.6
2020-04-22T00:00:00Z,41.2,54,0,0,0,20.2
2020-04-22T01:00:00Z,40.7,54,0,0,0,19.6
2020-04-22T02:00:00Z,39.8,55,0,0,0,17.2
2020-04-22T03:00:00Z,39,58,0,0,0,16.8
2020-04-22T04:00:00Z,38.4,58,0,0,0,16.7
2020-04-22T05:00:00Z,38.2,57,0,0,2,16.3
2020-04-22T06:00:00Z,38,53,0,0,0,16.1
2020-04-22T07:00:00Z,38.9,49,0,0,3,20.3
2020-04-22T08:00:00Z,39.8,48,0,0,59,26.6
2020-04-22T09:00:00Z,41.1,45,0,0,60,28
2020-04-22T10:00:00Z,43.9,41,0,0,62,27.7
2020-04-22T11:00:00Z,45.2,38,0,0,62,27.5
2020-04-22T12:00:00Z,46.4,35,0,0,59,28.9
2020-04-22T13:00:00Z,47.4,33,0,0,60,29.7
2020-04-22T14:00:00Z,48.8,31,0,0,59,29.6
2020-04-22T15:00:00Z,49.9,29,0,0,55,28.7
2020-04-22T16:00:00Z,50.8,27,0,0,53,28.5
2020-04-22T17:00:00Z,50.7,27,0,0,0,20.9
2020-04-22T18:00:00Z,50.6,28,0,0,0,14.2
2020-04-22T19:00:00Z,49.1,32,0,0,0,10.3
2020-04-22T20:00:00Z,48.1,35,0,0,0,8.7
2020-04-22T21:00:00Z,46.6,38,0,0,0,7.9
2020-04-22T22:00:00Z,44.2,44,0,0,0,8.5
2020-04-22T23:00:00Z,43.5,46,0,0,0,7.3
2020-04-23T00:00:00Z,42.5,48,0,0,0,5.6
2020-04-23T01:00:00Z,42.2,49,0,0,50,5.7
2020-04-23T02:00:00Z,42.3,51,0,0,52,5
2020-04-23T03:00:00Z,41.4,54,0,0,9,4
2020-04-23T04:00:00Z,40.5,59,0,0,34,4.1
2020-04-23T05:00:00Z,40.8,48,0,0,55,4.4
2020-04-23T06:00:00Z,40.6,49,0,0,48,4
2020-04-23T07:00:00Z,41.5,47,0,0,56,4.7
2020-04-23T08:00:00Z,41.2,48,0,0,57,3.9
2020-04-23T09:00:00Z,41.3,48,0,0,69,2.3
2020-04-23T10:00:00Z,43.5,44,0,0,76,1.9
2020-04-23T11:00:00Z,44.3,42,0,0,77,1.8
2020-04-23T12:00:00Z,45.2,42,0,0,68,3.3
2020-04-23T13:00:00Z,45.8,44,0,0,56,5.2
2020-04-23T14:00:00Z,47,44,0,0,42,6.7
2020-04-23T15:00:00Z,47.4,45,0,0,37,8.9
2020-04-23T16:00:00Z,47.6,46,0,0,56,11.1
2020-04-23T17:00:00Z,48,49,0,0,81,10.2
2020-04-23T18:00:00Z,47.6,49,0,0,89,10.4
2020-04-23T19:00:00Z,46.6,53,0,0,89,10.2
2020-04-23T20:00:00Z,46.1,57,0,0,100,8.9
2020-04-23T21:00:00Z,45.1,62,0.008,0,100,8.7
2020-04-23T22:00:00Z,44.6,68,0.031,0,100,8.9
2020-04-23T23:00:00Z,44.3,72,0.039,0,100,10.8
2020-04-24T00:00:00Z,43.9,79,0.047,0,100,13.4
2020-04-24T01:00:00Z,43.8,83,0.094,0,100,12.9
2020-04-24T02:00:00Z,43.9,84,0.091,0,100,10.2
2020-04-24T03:00:00Z,44.1,85,0.091,0,100,13.8
2020-04-24T04:00:00Z,44.3,88,0.024,0,100,15.5
2020-04-24T05:00:00Z,44.4,90,0,0,100,16.3
2020-04-24T06:00:00Z,44.6,89,0,0,100,18.7
2020-04-24T07:00:00Z,44.8,89,0.02,0,100,18.2
2020-04-24T08:00:00Z,45.4,88,0.043,0,100,17.9
2020-04-24T09:00:00Z,45.6,89,0.043,0,100,17.4
2020-04-24T10:00:00Z,47,86,0.028,0,100,18.9
2020-04-24T11:00:00Z,47.2,87,0.02,0,100,18.7
2020-04-24T12:00:00Z,48.3,84,0.024,0,100,18.4
2020-04-24T13:00:00Z,48.8,85,0.028,0,100,17.7
2020-04-24T14:00:00Z,49.1,85,0.008,0,100,17.3
2020-04-24T15:00:00Z,49.4,87,0.012,0,100,16.4
2020-04-24T16:00:00Z,49.4,86,0,0,100,15.4
2020-04-24T17:00:00Z,49.7,82,0,0,100,9.8
2020-04-24T18:00:00Z,49.8,81,0,0,63,8.7
2020-04-24T19:00:00Z,49.4,82,0,0,30,8
2020-04-24T20:00:00Z,47.6,85,0,0,5,7.7
2020-04-24T21:00:00Z,46.8,85,0,0,8,8.8
2020-04-24T22:00:00Z,47.4,86,0,0,14,5.9
2020-04-24T23:00:00Z,44.2,90,0,0,20,5.2
2020-04-25T00:00:00Z,44.5,91,0,0,54,6.9
2020-04-25T01:00:00Z,43.8,94,0,0,44,6.4
2020-04-25T02:00:00Z,43.4,94,0,0,81,6.4
2020-04-25T03:00:00Z,43.2,94,0,0,84,5.9
2020-04-25T04:00:00Z,41.6,94,0,0,81,7.4
2020-04-25T05:00:00Z,42.5,92,0,0,90,4.7
2020-04-25T06:00:00Z,42.6,92,0,0,100,4.7
2020-04-25T07:00:00Z,45.3,92,0,0,100,3.1
2020-04-25T08:00:00Z,48.8,93,0,0,80,1.5
2020-04-25T09:00:00Z,51.5,81,0,0,7,1.6
2020-04-25T10:00:00Z,56.5,52,0,0,22,1.1
2020-04-25T11:00:00Z,59,45,0,0,21,1.9
2020-04-25T12:00:00Z,57.5,50,0,0,38,4.4
2020-04-25T13:00:00Z,58.7,48,0,0,100,8.6
2020-04-25T14:00:00Z,60.1,47,0,0,100,12.1
2020-04-25T15:00:00Z,59.6,47,0,0,50,11.8
2020-04-25T16:00:00Z,58.8,42,0,0,26,12.8
2020-04-25T17:00:00Z,56.9,38,0,0,49,13.7
2020-04-25T18:00:00Z,55,38,0,0,62,13
2020-04-25T19:00:00Z,53.3,45,0,0,74,11.1
2020-04-25T20:00:00Z,52.2,49,0,0,80,9.8
2020-04-25T21:00:00Z,51.7,52,0,0,89,9.6
2020-04-25T22:00:00Z,50,61,0,0,81,8.2
2020-04-25T23:00:00Z,49.8,65,0,0,78,6.5
2020-04-26T00:00:00Z,48.9,70,0,0,70,7.2
